a,b,c,LABEL
0.1033,8.53258,3615.81313,Ok
0.84821,7.87585,-677.14036,Ok
0.77918,8.03357,-681.34804,Ok
0.17632,2.19013,1955.13631,Ok
-1.06428,1.79451,761.75165,Fatal
0.64377,3.47659,3425.1153,Fatal
0.74519,3.39954,3547.33482,Fatal
-1.00702,2.21343,1008.4025,Fatal
0.08884,2.15468,1893.11321,Ok
0.13222,2.02354,2253.08319,Fatal
-1.04189,1.75468,839.75985,Fatal
-0.98239,2.14465,896.72774,Fatal
0.74871,7.84609,-674.00142,Ok
0.77548,7.99057,-581.18645,Ok
0.8528,3.38678,3322.73217,Fatal
0.73823,3.56078,3612.05721,Fatal
0.10132,1.81843,1960.95669,Ok
-0.92596,2.22864,784.00076,Fatal
0.78074,8.20923,-726.37575,Ok
0.73221,3.06203,3179.55613,Fatal
0.67226,3.23639,3543.48552,Fatal
0.74865,3.52321,3208.54307,Fatal
0.10203,2.06233,1784.13694,Ok
0.1741,8.89631,3606.59827,Ok
-0.93945,2.5145,762.01878,Fatal
0.15868,9.33608,3655.59155,Ok
0.69191,8.209,-712.15459,Ok
0.03719,8.94449,3785.5944,Ok
0.7477,8.05763,-862.32901,Ok
0.73474,3.80351,3261.45671,Fatal
-0.96671,1.67302,876.29564,Fatal
-1.01244,2.05356,641.43516,Fatal
0.77138,8.12032,-770.66328,Ok
0.18745,9.11183,3563.43492,Ok
0.80804,7.91263,-768.47777,Ok
0.74438,3.35734,3391.31045,Fatal
0.15548,2.02494,1975.48393,Ok
0.10631,1.89265,1873.3082,Ok
0.07089,2.18341,2090.58867,Ok
0.7794,7.91803,-888.1822,Ok
0.18816,9.1524,3723.9636,Ok
0.11254,8.67119,3592.4944,Ok
0.72756,3.40497,3319.01054,Fatal
-0.97393,1.8443,785.32039,Fatal
0.81751,7.89212,-662.84226,Ok
0.14462,9.06497,3749.26737,Ok
0.7603,7.70133,-738.26506,Ok
0.10766,8.63553,3573.45885,Ok
0.81289,8.23606,-997.30347,Ok
-1.07755,1.81575,801.22165,Fatal
0.79569,8.1044,-830.27312,Ok
-0.97475,2.07739,889.28398,Fatal
0.78723,7.72784,-686.54607,Ok
0.82825,7.82097,-564.1069,Ok
0.13866,9.42537,3776.54829,Ok
0.08815,9.36164,3571.07376,Ok
0.70497,8.03694,-857.92411,Ok
0.78003,3.60552,3145.27036,Fatal
-1.02916,1.768,789.90174,Fatal
0.10511,1.93823,2082.40215,Ok
0.7679,3.37203,3428.09343,Fatal
0.13709,8.9748,3516.77947,Ok
0.109,2.28058,1951.20115,Ok
-0.9247,1.9847,768.03491,Fatal
0.14971,2.30994,1941.69001,Ok
0.70527,3.27122,3145.54728,Fatal
0.67449,3.83483,3317.5173,Fatal
0.77167,3.6452,3170.60165,Fatal
0.72698,3.5424,3258.33232,Fatal
0.71937,3.34815,3316.93638,Fatal
0.10295,8.93314,3628.76557,Ok
0.16716,1.89785,1727.06499,Ok
0.67348,3.38497,3294.54546,Fatal
0.82876,7.6908,-837.30209,Ok
0.19725,2.17881,1989.52088,Ok
-1.03276,2.21613,777.32577,Fatal
0.21774,9.13292,3444.64236,Ok
0.87699,7.77946,-672.56714,Ok
0.78137,3.88661,3460.93756,Fatal
0.19139,9.20474,3926.55069,Ok
0.72822,3.7411,3318.09937,Fatal
0.1724,9.07313,3466.06146,Ok
0.08031,1.80458,2003.19993,Ok
0.6928,3.57083,3253.53974,Fatal
0.25072,8.87314,3616.80079,Ok
0.1832,8.84868,3557.30256,Ok
-1.04173,2.16377,953.06583,Fatal
0.72383,8.24876,-835.07531,Ok
0.68515,3.38111,3236.06964,Fatal
0.74423,8.3117,-597.38094,Ok
0.76373,2.99162,3370.83737,Fatal
-0.96435,2.07655,700.81691,Fatal
0.76183,3.805,3184.25857,Fatal
0.20011,8.68311,3494.71299,Ok
-0.96794,1.99101,957.11384,Fatal
0.764,8.03088,-696.07954,Ok
0.71904,3.54811,3335.18856,Fatal
0.67909,8.30798,-782.49683,Ok
0.06442,2.13032,2180.54759,Ok
0.85107,7.79845,-1117.65836,Ok
0.11794,1.93701,1796.24894,Ok
0.68898,3.72023,3123.07879,Fatal
-0.95279,1.59085,992.77855,Fatal
-0.9739,2.02605,977.2297,Fatal
0.12043,8.93758,3695.35818,Ok
0.76957,8.0992,-758.28465,Ok
0.78697,7.79928,-863.19601,Ok
0.11629,8.88836,3591.31612,Ok
0.14999,2.22343,1953.29009,Fatal
-1.01957,1.77316,972.63905,Fatal
0.22074,9.39779,3764.31728,Ok
0.84836,7.88401,-753.12515,Ok
0.14368,8.99425,3650.88804,Ok
0.7841,7.77044,-577.8899,Ok
-0.99552,1.59694,697.76556,Fatal
0.7685,7.98018,-956.31513,Ok
-0.94324,1.59325,829.52323,Fatal
0.83551,7.55185,-699.21836,Ok
-1.12243,2.25286,897.01782,Fatal
0.17371,9.04906,3784.04565,Ok
0.09005,2.15053,1995.43689,Ok
-0.15224,2.79422,102.30777,Fatal
0.12907,2.26698,1961.68303,Ok
0.83622,3.48395,3476.4992,Fatal
0.09989,2.0855,2081.51692,Ok
0.74421,3.73377,2952.64713,Fatal
-1.00102,1.85966,665.54971,Fatal
0.6965,7.93391,-785.57382,Ok
0.72371,3.98613,3346.30359,Fatal
0.07183,1.78609,2150.35891,Fatal
0.07882,2.36396,1892.04269,Ok
0.09057,2.25701,2065.37638,Ok
0.14392,2.01495,1856.71072,Ok
0.84386,7.50514,-707.51681,Ok
0.75419,3.18677,3466.16202,Fatal
0.05791,2.2154,1919.70188,Ok
0.69414,3.9884,3116.94705,Fatal
0.67294,3.51536,3393.11789,Fatal
0.14009,8.82272,3495.85661,Ok
0.71057,7.93517,-692.11508,Ok
-1.03149,1.79137,1000.59617,Fatal
0.16406,9.13885,3609.53315,Ok
0.13669,2.14554,2098.82476,Ok
0.19773,8.88792,3635.51329,Ok
0.10878,2.39003,1977.57485,Ok
0.11,8.74848,3479.10757,Ok
0.71562,3.93998,3321.80604,Fatal
0.75449,7.48192,-616.06708,Ok
0.15133,8.90216,3502.35734,Ok
0.02989,1.77318,1833.25641,Ok
0.09848,9.34396,3727.60584,Ok
0.20247,9.10277,3810.76606,Ok
-1.01425,2.18822,879.68222,Fatal
0.82544,7.44123,-792.79745,Ok
0.1598,9.28294,3553.60577,Ok
0.17806,9.21375,3527.57383,Ok
0.68184,3.18591,3211.04352,Fatal
-0.29873,8.37557,4060.50203,Ok
0.82373,7.79746,-961.14706,Ok
0.12372,9.045,3519.88301,Ok
0.21676,2.08259,2198.39235,Ok
0.0504,9.09282,3465.46409,Ok
0.10503,8.96325,3813.00581,Ok
0.83164,7.65152,-1014.73551,Ok
0.75721,7.93886,-915.18147,Ok
0.20461,8.87799,3616.69542,Ok
-1.02825,1.93047,886.15979,Fatal
0.07795,1.99266,1752.57431,Ok
0.7659,8.28268,-570.15325,Ok
0.18095,8.96444,3608.68026,Ok
-0.9914,1.82303,962.47459,Fatal
0.80206,3.63612,3136.90835,Fatal
0.74533,3.25839,3489.48031,Fatal
0.15122,9.09567,3828.755,Ok
0.13162,9.13713,3672.86641,Ok
0.13068,8.85904,3677.18693,Ok
0.67703,2.92797,3290.25953,Fatal
0.73446,3.58159,3236.30555,Fatal
0.74051,3.49894,3227.58126,Fatal
0.1334,2.01385,2058.02772,Ok
0.81093,3.49082,3358.78115,Fatal
0.06548,2.43427,1846.83701,Ok
0.18364,9.07851,3429.11484,Ok
0.76079,3.19549,3464.49218,Fatal
0.16244,9.09793,3632.40769,Ok
0.7282,3.6885,3445.57566,Fatal
0.78544,8.19643,-675.03832,Ok
0.14433,2.08459,1681.35633,Fatal
0.09177,2.04852,1757.52122,Ok
0.05123,1.44615,1923.28122,Ok
-0.96257,2.04272,991.7294,Fatal
0.69866,3.37097,3307.36069,Fatal
0.75542,3.1892,3470.32687,Fatal
0.23045,9.00535,3830.72937,Ok
-0.89878,1.99281,913.42259,Fatal
0.78725,7.59706,-799.64068,Ok
0.77327,7.88825,-810.88338,Ok
0.16785,8.83315,3388.90871,Ok
-0.98262,2.13354,1145.71194,Fatal
0.75465,3.82926,3236.56299,Fatal
0.73308,8.3524,-1022.34325,Ok
0.08981,8.90787,3327.53184,Ok
0.82265,7.87536,-659.96598,Ok
0.18853,8.91663,3592.09953,Ok
0.20444,1.74228,1844.32252,Ok
0.17348,8.82167,3666.04584,Ok
0.0372,2.23658,2030.612,Ok
-1.0265,2.13954,652.8786,Fatal
0.11733,9.17791,3653.34465,Ok
0.68245,7.47344,-924.72618,Ok
0.81456,3.25156,3335.64127,Fatal
